Record ID;SchoolName;Number;Street;City;State;Borough;ZipCode;LastInspection;Permittee;InspectionDate;PTET;Site Type;Level;Code;ViolationDescription;LATITUDE;LONGITUDE;COMMUNITYBOARD;COUNCILDISTRICT;CENSUSTRACT;BIN;BBL;NTA;BOROCODE
50085807;RED RABBIT LLC/GLOBAL COMMUNITY CHARTER SCHOOL;2350;5 AVENUE;New York;NY;Manhattan;10037;11/18/2022;RED RABBIT LLC;03/23/2022;2529;FSE (Private School Cafeteria - For Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;110;9;21400;1053941;1017390033;MN03;1
50082708;CULTURAL ARTS ACADEMY CHARTER SCHOOL;1400;LINDEN BOULEVARD;Brooklyn;NY;Brooklyn;11212;12/22/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;04/19/2021;2531;FSE (Private School Cafeteria);;;;4,07E+13;-7,39E+13;316;42;92200;3083069;3036420022;BK81;3
40541238;RIVER EAST ELEMENTARY, HARLEM VILLAGE ACADEMY LEADERSHIP CHARTER SCHOOL, HARLEM VILLAGE ACAD. LEADER;2351;1 AVENUE;New York;NY;Manhattan;10035;2/1/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/1/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;111;8;19400;1054786;1017970100;MN34;1
40803082;ST. LUCY SCHOOL;830;MACE AVENUE;Bronx;NY;Bronx;10467;02/22/2023;ARCHDIOCESE OF NEW YORK;11/21/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,09E+13;-7,39E+13;211;13;32800;2095039;2044380027;BX07;2
50087147;THE SCHOOL OF CREATIVITY AND INNOVATION;736;48 STREET;Brooklyn;NY;Brooklyn;11220;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/15/2022;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,40E+13;307;38;10800;3332092;3007770001;BK34;3
40542182;P.S. 213 NEW LOTS, P036K AT K213;580;HEGEMAN AVENUE;Brooklyn;NY;Brooklyn;11207;11/17/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/17/2022;2530;FSE (Public School Cafeteria);C;04N;Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.;4,07E+13;-7,39E+13;305;42;110400;3097334;3043240001;BK82;3
40543547;P.S. 030 WILTON, AMERICAN DREAM CHARTER SCHOOL;510;EAST  141 STREET;Bronx;NY;Bronx;10454;2/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/4/2022;2530;FSE (Public School Cafeteria);;;;4,08E+12;-7,39E+13;201;8;3900;2000077;2022670015;BX39;2
40540666;GOLDIE MAPLE ACADEMY, P256Q AT Q198;365;BEACH   56 STREET;Arverne;NY;Queens;11692;11/4/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/4/2022;2530;FSE (Public School Cafeteria);G;10C;"Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms. Shatterproof bulb or shield to prevent broken glass from falling into food or onto surfaces, not installed.";4,06E+12;-7,38E+13;414;31;97204;4301929;4158940011;QN12;4
40542562;I.S. 364 GATEWAY;1426;FREEPORT LOOP;Brooklyn;NY;Brooklyn;11239;12/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;5/6/2022;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,39E+13;305;42;105804;3098295;3044520040;BK93;3
41532829;P.S. 971;6214;4 AVENUE;Brooklyn;NY;Brooklyn;11220;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/30/2022;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,40E+13;307;38;7200;3143927;3057990038;BK32;3
40541672;P.S. 117 J. KELD / BRIARWOOD SCHOOL;8515;143 STREET;JAMAICA;NY;Queens;11435;12/5/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/28/2020;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;408;24;23200;4208040;4097230150;QN35;4
40735693;BNOS MALKE BELZ;600;MCDONALD AVENUE;Brooklyn;NY;Brooklyn;11218;2/6/2023;BNOS JERUSALEM D'CHASIDEI BELZ;8/2/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;08C;Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.;4,06E+12;-7,40E+13;312;39;48600;3125932;3053690006;BK41;3
50125241;SAGE @ THE BUCKLEY SCHOOL;113;EAST   73 STREET;New York;NY;Manhattan;10021;01/24/2023;SAGE DINING SERVICES, INC.;01/24/2023;2529;FSE (Private School Cafeteria - For Profit);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,08E+13;-7,40E+12;108;4;12800;1086876;1014080008;MN40;1
50070102;PRE-K CENTER AT 44-15 JUDGE STREET;4415;JUDGE ST;ELMHURST;NY;Queens;11373;03/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;09/16/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;404;25;46700;4439252;4015710019;QN29;4
41068603;P.S. / I.S. 208, P.S. Q993;7430;COMMONWEALTH BOULEVARD;BELLEROSE;NY;Queens;11426;3/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;10/3/2022;2530;FSE (Public School Cafeteria);G;10E;Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment;4,07E+13;-7,37E+12;413;23;156700;4529898;4078700070;QN43;4
40542457;P.S. 289 GEORGE V. BROWER, P396K @ PS 289K;900;SAINT MARKS AVENUE;Brooklyn;NY;Brooklyn;11213;3/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/11/2021;2530;FSE (Public School Cafeteria);C;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;4,07E+12;-7,39E+13;308;36;34100;3031050;3012290028;BK61;3
50070115;PRE-K CENTER AT 1139 CONEY ISLAND AVENUE;1139;CONEY ISLAND AVENUE;Brooklyn;NY;Brooklyn;11230;01/23/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/23/2023;2530;FSE (Public School Cafeteria);CH;02B;Hot TCS food item not held at or above 140 °F.;4,06E+13;-7,40E+13;314;45;52800;3421641;3066860048;BK42;3
40543669;P.S. 310 MARBLE HILL;260;WEST KINGSBRIDGE ROAD;Bronx;NY;Bronx;10463;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/30/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+13;207;14;26900;2096486;2032390041;BX30;2
40541801;A. PHILIP RANDOLPH CAMPUS HIGH SCHOOL;135;CONVENT AVENUE;New York;NY;Manhattan;10031;01/31/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/31/2023;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,08E+13;-7,40E+13;109;9;21703;1084075;1019570001;MN06;1
50015029;MESILAS BAIS YAAKOV;420;19 STREET;Brooklyn;NY;Brooklyn;11215;03/15/2023;MESILAS BAIS YAAKOV;03/15/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,40E+13;307;38;150200;3017296;3008880007;BK40;3
40543540;I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT, P469X AT X147, I.S. 339;1600;WEBSTER AVENUE;Bronx;NY;Bronx;10457;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/17/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;203;16;16700;2009400;2028970005;BX01;2
50038663;YESHIVA LKTI PRIMARY;8011;210TH ST;JAMAICA;NY;Queens;11427;12/8/2022;YESHIVA RABBI LEIB KOVNER TIFERETH ISRAEL INC.;12/8/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;09E;Wash hands sign not posted near or above hand washing sink.;4,07E+13;-7,38E+13;411;23;129102;4446230;4077840045;QN42;4
40799603;SACRED HEART OF JESUS SCHOOL;456;WEST   52 STREET;New York;NY;Manhattan;10019;01/26/2023;ARCHDIOCESE OF NEW YORK;2/12/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;104;3;13300;1077357;1010610054;MN15;1
40542186;J.H.S. 218 JAMES P. SINNOTT, ACHIEVEMENT FIRST LINDEN CHARTER MIDDLE SCHOOL, THE SCHOOL FOR CLASSICS;370;FOUNTAIN AVENUE;Brooklyn;NY;Brooklyn;11208;10/21/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/9/2021;2530;FSE (Public School Cafeteria);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,07E+13;-7,39E+13;305;42;111800;3095977;3042780001;BK82;3
50036724;BROOKLYN PROSPECT CHARTER SCHOOL;80;WILLOUGHBY STREET;Brooklyn;NY;Brooklyn;11201;1/5/2023;Brooklyn Prospect Charter School;6/2/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18A;Current valid permit, registration or other authorization to operate establishment not available.;4,07E+13;-7,40E+13;302;33;1100;3000412;3001520033;BK38;3
40803105;MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY, INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY;4535;VAN DAM ST;LONG ISLAND CITY;NY;Queens;11101;03/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/16/2023;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;402;26;17900;4003442;4002490001;QN31;4
40540760;I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL, P.S. Q255, QUEENS SCHOOL OF INQUIRY, THE;15840;76 ROAD;FRESH MEADOWS;NY;Queens;11366;10/11/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;07/22/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,38E+13;408;24;125700;4147847;4068260001;QN37;4
40547697;P.S. 052 QUEENS;14661;GUY R BREWER BOULEVARD;JAMAICA;NY;Queens;11434;10/19/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/19/2022;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,07E+12;-7,38E+13;413;31;32000;4285972;4133530020;QN03;4
50097229;UNITY PREPARATORY UPPER CHARTER SCHOOL OF BROOKLYN;584;DRIGGS AVENUE;Brooklyn;NY;Brooklyn;11211;1/4/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/4/2023;2531;FSE (Private School Cafeteria);;;;4,07E+13;-7,40E+12;301;33;55300;3062221;3023360026;BK73;3
50072964;CULINART INC/COLLEGIATE SCHOOL;301;FREEDOM PLACE SOUTH;New York;NY;Manhattan;10069;1/9/2023;CULINART INC.;4/12/2022;2529;FSE (Private School Cafeteria - For Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;107;6;15100;1089703;1011710151;MN14;1
40542466;P.S. 297 ABRAHAM STOCKTON, SUCCESS ACADEMY CHARTER-MYRTLE AVE MIDDLE;700;PARK AVENUE;Brooklyn;NY;Brooklyn;11206;3/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;12/23/2020;2530;FSE (Public School Cafeteria);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,07E+13;-7,39E+13;303;36;25700;3048508;3017390011;BK75;3
40542157;SCHOOL OF SCIENCE & TECHNOLOGY, P.S. K315;2310;GLENWOOD ROAD;Brooklyn;NY;Brooklyn;11210;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/30/2023;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,06E+12;-7,40E+13;314;45;77200;3205780;3075510026;BK42;3
40740820;BETH JACOB ES;142;BROOME STREET;New York;NY;Manhattan;10002;02/22/2023;BETH JACOB ES;5/3/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04A;Food Protection Certificate not held by supervisor of food operations.;4,07E+13;-7,40E+13;103;1;1200;1004079;1003420065;MN28;1
50058770;BROOKLYN URBAN GARDEN CHARTER SCHOOL;500;19 STREET;Brooklyn;NY;Brooklyn;11215;11/16/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/16/2022;2531;FSE (Private School Cafeteria);C;04A;Food Protection Certificate (FPC) not held by manager or supervisor of food operations.;4,07E+13;-7,40E+13;307;38;150200;3017307;3008890001;BK40;3
40542929;P.S. 191 PAUL ROBESON, EXCELLENCE GIRLS MIDDLE ACADEMY CS;1600;PARK PLACE;Brooklyn;NY;Brooklyn;11233;02/28/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/15/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;308;41;35900;3036635;3013750012;BK61;3
40541321;J.H.S. 189 DANIEL CARTER BEARD, FLUSHING INTERNATIONAL HIGH SCHOOL;14480;BARCLAY AVENUE;FLUSHING;NY;Queens;11355;02/13/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;12/8/2020;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,38E+13;407;20;86300;4114763;4050510027;QN51;4
40542184;P.S. 215 MORRIS H. WEISS, P.S. K231;415;AVENUE S;Brooklyn;NY;Brooklyn;11223;03/23/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;08/16/2021;2530;FSE (Public School Cafeteria);C;04N;Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.;4,06E+13;-7,40E+13;315;47;41401;3178584;3066810169;BK25;3
50125061;CHRIST THE KING HIGH SCHOOL;6802;METROPOLITAN AVE;MIDDLE VILLAGE;NY;Queens;11379;10/7/2022;NR CAFETERIA SERVICES INC;09/29/2022;2529;FSE (Private School Cafeteria - For Profit);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,07E+13;-7,39E+13;405;30;61301;4089211;4036670023;QN20;4
40806288;IMMACULATE CONCEPTION SCHOOL;760;EAST GUN HILL ROAD;Bronx;NY;Bronx;10467;11/23/2022;ARCHDIOCESE OF NEW YORK;2/1/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,09E+13;-7,39E+13;212;12;37200;2057021;2046310075;BX44;2
50068664;PRE-K CENTER AT 25 STREET;173-177;25TH ST;BROOKLYN;NY;Brooklyn;11232;09/22/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;09/22/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;307;38;10100;3009582;3006510047;BK32;3
40736044;BAIS RUCHEL SCHOOL OF BORO PARK;5301;14 AVENUE;Brooklyn;NY;Brooklyn;11219;3/9/2023;UNITED TALMUDICAL ACADEMY OF BORO PARK;06/15/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);G;09A;Canned food product observed dented and not segregated from other consumable food items.;4,06E+13;-7,40E+13;312;44;23800;3139072;3056710001;BK88;3
40542476;I.S. 303 HERBERT S. EISENBERG, P771K @ IS 303 HERBERT S. EISENBERG, RACHEL CARSON SCHOOL FOR COASTAL;501;WEST AVENUE;Brooklyn;NY;Brooklyn;11224;03/16/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/16/2023;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,06E+13;-7,40E+13;313;47;35400;3196292;3072500025;BK23;3
50045095;P277Q @ Q314, MS 358, THE QUEENS SCHOOL FOR LEADERSHIP AND EXCELLENCE;8808;164TH ST;JAMAICA;NY;Queens;11432;10/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/1/2020;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,38E+13;412;24;44602;4310514;4098130033;QN61;4
40543363;P.S. 162 JOHN GOLDEN;20102;53 AVENUE;OAKLAND GARDENS;NY;Queens;11364;10/13/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/9/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,38E+13;411;20;140901;4159363;4074100001;QN46;4
41372376;BRONX CHARTER SCHOOL FOR CHILDREN;388;WILLIS AVENUE;Bronx;NY;Bronx;10454;10/12/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;3/3/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;201;8;4100;2102176;2022880007;BX39;2
40799957;ST. ANGELA MERICI SCHOOL;266;EAST  163 STREET;Bronx;NY;Bronx;10451;12/21/2022;ARCHDIOCESE OF NEW YORK;2/12/2021;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,08E+13;-7,39E+13;204;16;18302;2096463;2024450028;BX14;2
40543571;P.S. 86 BRONX MINI SCHOOL;2756;RESERVOIR AVENUE;Bronx;NY;Bronx;10468;03/22/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/9/2022;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,39E+13;207;11;40900;2100971;2032470070;BX28;2
40543591;P.S. 087 BRONX;1935;BUSSING AVENUE;Bronx;NY;Bronx;10466;1/3/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/3/2023;2530;FSE (Public School Cafeteria);AV;18-nov;Food Protection Certificate not available for inspection;4,09E+13;-7,38E+13;212;12;42800;2069061;2050180001;BX62;2
40541262;N.Y.C. LAB SCHOOL FOR COLLABORATIVE STUDIES, N.Y.C. MUSEUM SCHOOL, NEW YORK CITY LAB MIDDLE SCHOOL F;333;WEST   17 STREET;New York;NY;Manhattan;10011;02/15/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/19/2020;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;104;3;8300;1079152;1007410010;MN13;1
50109150;SAGE @ BERKELY CARROLL SCHOOL;181;LINCOLN PLACE;Brooklyn;NY;Brooklyn;11217;12/12/2022;SAGE DINING SERVICES, INC.;11/28/2022;2529;FSE (Private School Cafeteria - For Profit);CH;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;4,07E+13;-7,40E+13;306;39;15900;3337806;3010590064;BK37;3
40542940;RED HOOK NEIGHBORHOOD SCHOOL, SUMMIT ACADEMY CHARTER SCHOOL;27;HUNTINGTON STREET;Brooklyn;NY;Brooklyn;11231;01/20/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;02/25/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+12;306;38;5900;3008342;3005250001;BK33;3
40540847;COLLABORATIVE ARTS MIDDLE SCHOOL, COMMUNITY VOICES MIDDLE SCHOOL;14500;SPRINGFIELD BOULEVARD;SPRINGFIELD GARDENS;NY;Queens;11413;01/18/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;12/2/2020;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;413;31;32000;4285682;4133310001;QN03;4
50000663;ACADEMY FOR YOUNG WRITERS, P.S. K053, SPRING CREEK COMMUNITY SCHOOL;1065;ELTON STREET;Brooklyn;NY;Brooklyn;11239;2/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/6/2021;2530;FSE (Public School Cafeteria);G;10B;"Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.";4,07E+13;-7,39E+13;305;42;107000;3413878;3044490001;BK82;3
